PERF: instrs=127911, cycles=1740744, IPC=0.073481
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127911, cycles=1740441, IPC=0.073493
PERF: instrs=127912, cycles=1740477, IPC=0.073492
PERF: instrs=127881, cycles=1739584, IPC=0.073512
PERF: instrs=127909, cycles=1740414, IPC=0.073493
PERF: instrs=127887, cycles=1739658, IPC=0.073513
PERF: instrs=127883, cycles=1739641, IPC=0.073511
PERF: instrs=127909, cycles=1740393, IPC=0.073494
PERF: instrs=127912, cycles=1740441, IPC=0.073494
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127880, cycles=1739578, IPC=0.073512
PERF: instrs=127911, cycles=1740435, IPC=0.073494
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127882, cycles=1739626, IPC=0.073511
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127882, cycles=1739618, IPC=0.073512
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127913, cycles=1740483, IPC=0.073493
PERF: instrs=127911, cycles=1740456, IPC=0.073493
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127884, cycles=1739647, IPC=0.073511
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127912, cycles=1740477, IPC=0.073492
PERF: instrs=127912, cycles=1740483, IPC=0.073492
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127911, cycles=1740441, IPC=0.073493
PERF: instrs=127912, cycles=1740477, IPC=0.073492
PERF: instrs=127881, cycles=1739584, IPC=0.073512
PERF: instrs=127909, cycles=1740414, IPC=0.073493
PERF: instrs=127887, cycles=1739658, IPC=0.073513
PERF: instrs=127883, cycles=1739641, IPC=0.073511
PERF: instrs=127909, cycles=1740393, IPC=0.073494
PERF: instrs=127912, cycles=1740441, IPC=0.073494
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127880, cycles=1739578, IPC=0.073512
PERF: instrs=127911, cycles=1740435, IPC=0.073494
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127882, cycles=1739626, IPC=0.073511
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127882, cycles=1739618, IPC=0.073512
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127913, cycles=1740483, IPC=0.073493
PERF: instrs=127911, cycles=1740456, IPC=0.073493
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127884, cycles=1739647, IPC=0.073511
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127912, cycles=1740477, IPC=0.073492
PERF: instrs=127912, cycles=1740483, IPC=0.073492
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127911, cycles=1740441, IPC=0.073493
PERF: instrs=127912, cycles=1740477, IPC=0.073492
PERF: instrs=127881, cycles=1739584, IPC=0.073512
PERF: instrs=127909, cycles=1740414, IPC=0.073493
PERF: instrs=127887, cycles=1739658, IPC=0.073513
PERF: instrs=127883, cycles=1739641, IPC=0.073511
PERF: instrs=127909, cycles=1740393, IPC=0.073494
PERF: instrs=127912, cycles=1740441, IPC=0.073494
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127880, cycles=1739578, IPC=0.073512
PERF: instrs=127911, cycles=1740435, IPC=0.073494
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127882, cycles=1739626, IPC=0.073511
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127882, cycles=1739618, IPC=0.073512
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127913, cycles=1740483, IPC=0.073493
PERF: instrs=127911, cycles=1740456, IPC=0.073493
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127884, cycles=1739647, IPC=0.073511
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127912, cycles=1740477, IPC=0.073492
PERF: instrs=127912, cycles=1740483, IPC=0.073492
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127911, cycles=1740441, IPC=0.073493
PERF: instrs=127912, cycles=1740477, IPC=0.073492
PERF: instrs=127881, cycles=1739584, IPC=0.073512
PERF: instrs=127909, cycles=1740414, IPC=0.073493
PERF: instrs=127887, cycles=1739658, IPC=0.073513
PERF: instrs=127883, cycles=1739641, IPC=0.073511
PERF: instrs=127909, cycles=1740393, IPC=0.073494
PERF: instrs=127912, cycles=1740441, IPC=0.073494
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127880, cycles=1739578, IPC=0.073512
PERF: instrs=127911, cycles=1740435, IPC=0.073494
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127882, cycles=1739626, IPC=0.073511
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127882, cycles=1739618, IPC=0.073512
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127913, cycles=1740483, IPC=0.073493
PERF: instrs=127911, cycles=1740456, IPC=0.073493
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127884, cycles=1739647, IPC=0.073511
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127912, cycles=1740477, IPC=0.073492
PERF: instrs=127912, cycles=1740483, IPC=0.073492
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127911, cycles=1740441, IPC=0.073493
PERF: instrs=127912, cycles=1740477, IPC=0.073492
PERF: instrs=127881, cycles=1739584, IPC=0.073512
PERF: instrs=127909, cycles=1740414, IPC=0.073493
PERF: instrs=127887, cycles=1739658, IPC=0.073513
PERF: instrs=127883, cycles=1739641, IPC=0.073511
PERF: instrs=127909, cycles=1740393, IPC=0.073494
PERF: instrs=127912, cycles=1740441, IPC=0.073494
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127882, cycles=1739620, IPC=0.073511
PERF: instrs=127880, cycles=1739578, IPC=0.073512
PERF: instrs=127911, cycles=1740435, IPC=0.073494
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127882, cycles=1739626, IPC=0.073511
PERF: instrs=127883, cycles=1739626, IPC=0.073512
PERF: instrs=127882, cycles=1739618, IPC=0.073512
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127912, cycles=1740462, IPC=0.073493
PERF: instrs=127913, cycles=1740483, IPC=0.073493
PERF: instrs=127911, cycles=1740456, IPC=0.073493
PERF: instrs=127911, cycles=1740456, IPC=0.073493
PERF: instrs=127910, cycles=1740492, IPC=0.073491
PERF: instrs=127881, cycles=1739656, IPC=0.073509
PERF: instrs=127879, cycles=1739614, IPC=0.073510
PERF: instrs=127880, cycles=1739671, IPC=0.073508
PERF: instrs=127881, cycles=1739698, IPC=0.073508
PERF: instrs=127938, cycles=1740879, IPC=0.073490
PERF: instrs=127942, cycles=1740497, IPC=0.073509
PERF: instrs=127972, cycles=1741341, IPC=0.073490
PERF: instrs=127943, cycles=1740547, IPC=0.073507
PERF: instrs=127942, cycles=1740520, IPC=0.073508
PERF: instrs=127943, cycles=1740484, IPC=0.073510
PERF: instrs=127972, cycles=1741320, IPC=0.073491
PERF: instrs=127972, cycles=1741356, IPC=0.073490
PERF: instrs=127971, cycles=1741335, IPC=0.073490
PERF: instrs=127972, cycles=1741341, IPC=0.073490
PERF: instrs=127942, cycles=1740541, IPC=0.073507
PERF: instrs=127973, cycles=1741362, IPC=0.073490
PERF: instrs=127943, cycles=1740526, IPC=0.073508
PERF: instrs=127942, cycles=1740520, IPC=0.073508
PERF: instrs=127970, cycles=1741329, IPC=0.073490
PERF: instrs=127940, cycles=1740544, IPC=0.073506
PERF: instrs=127969, cycles=1741338, IPC=0.073489
PERF: instrs=127968, cycles=1741317, IPC=0.073489
PERF: instrs=127968, cycles=1741317, IPC=0.073489
PERF: instrs=127943, cycles=1740534, IPC=0.073508
PERF: instrs=127939, cycles=1740502, IPC=0.073507
PERF: instrs=127968, cycles=1741332, IPC=0.073489
PERF: instrs=127968, cycles=1741332, IPC=0.073489
PERF: instrs=127939, cycles=1740517, IPC=0.073506
PERF: instrs=127939, cycles=1740502, IPC=0.073507
PERF: instrs=127970, cycles=1741329, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127948, cycles=1740616, IPC=0.073507
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127948, cycles=1740616, IPC=0.073507
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127948, cycles=1740616, IPC=0.073507
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127948, cycles=1740616, IPC=0.073507
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127948, cycles=1740616, IPC=0.073507
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127948, cycles=1740616, IPC=0.073507
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127972, cycles=1741370, IPC=0.073489
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127973, cycles=1741376, IPC=0.073490
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127944, cycles=1740582, IPC=0.073506
PERF: instrs=127943, cycles=1740576, IPC=0.073506
